feature	Bifidobacterium.adolescentis	Bifidobacterium.bifidum	Bifidobacterium.longum	Bifidobacterium.pseudocatenulatum	Collinsella.aerofaciens	Bacteroides.caccae	Bacteroides.cellulosilyticus	Bacteroides.dorei	Bacteroides.eggerthii	Bacteroides.faecis	Bacteroides.finegoldii	Bacteroides.fragilis	Bacteroides.intestinalis	Bacteroides.massiliensis	Bacteroides.ovatus	Bacteroides.salyersiae	Bacteroides.stercoris	Bacteroides.thetaiotaomicron	Bacteroides.uniformis	Bacteroides.vulgatus	Bacteroides.xylanisolvens	Bacteroidales.bacterium.ph8	Barnesiella.intestinihominis	Coprobacter.fastidiosus	Odoribacter.splanchnicus	Parabacteroides.distasonis	Parabacteroides.goldsteinii	Parabacteroides.merdae	Parabacteroides.unclassified	Paraprevotella.clara	Paraprevotella.unclassified	Prevotella.copri	Alistipes.finegoldii	Alistipes.onderdonkii	Alistipes.putredinis	Alistipes.shahii	Alistipes.unclassified	Streptococcus.salivarius	Clostridium.bolteae	Clostridium.citroniae	Clostridium.clostridioforme	Clostridium.hathewayi	Clostridium.leptum	Clostridium.nexile	Clostridium.symbiosum	Flavonifractor.plautii	Eubacterium.eligens	Eubacterium.hallii	Eubacterium.rectale	Eubacterium.siraeum	Eubacterium.sp.3.1.31	Eubacterium.ventriosum	Ruminococcus.gnavus	Ruminococcus.obeum	Ruminococcus.torques	Coprococcus.comes	Dorea.longicatena	Lachnospiraceae.bacterium.1.1.57FAA	Lachnospiraceae.bacterium.3.1.46FAA	Roseburia.hominis	Roseburia.intestinalis	Roseburia.inulinivorans	Roseburia.unclassified	Oscillibacter.unclassified	Peptostreptococcaceae.noname.unclassified	Faecalibacterium.prausnitzii	Ruminococcus.bromii	Ruminococcus.callidus	Ruminococcus.lactaris	Subdoligranulum.unclassified	Coprobacillus.unclassified	Acidaminococcus.unclassified	Dialister.invisus	Veillonella.atypica	Veillonella.dispar	Veillonella.parvula	Veillonella.unclassified	Burkholderiales.bacterium.1.1.47	Parasutterella.excrementihominis	Sutterella.wadsworthensis	Bilophila.unclassified	Escherichia.coli	Escherichia.unclassified	Klebsiella.pneumoniae	Haemophilus.parainfluenzae	Akkermansia.muciniphila	C2likevirus.unclassified
HSM5MD57_P	-7.87327236989354	-9.54505936524624	-9.23477487224136	-8.28879480679109	-8.72779234893137	-4.29918105827561	-18.3708536148497	-7.7491431772036	-2.81284036496167	-19.5530569460704	-7.07537650538738	-13.8937471038892	-18.346606068603	-20.1660338229612	-5.16311024950522	-17.8441057280738	-5.79308876467619	-7.47157350797677	-3.29653069814092	-3.96713293301073	-14.7104648439563	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-4.40717377572446	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-6.1359144338906	-4.86304218047792	-18.58107132224	-18.9315685693242	-6.0817334607741	-9.84902031336436	-8.99162211686549	-12.0252792219181	-19.2993003538247	-8.80338087055232	-5.69532261978458	-11.5917185664395	-9.55035009878891	-8.78436364438195	-13.2200736626741	-9.93241414620149	-7.1828306182058	-19.5530569460704	-19.0440432985826	-6.73157423028027	-9.85756094348822	-10.0130034403347	-7.28796036407138	-9.78703777868027	-7.7987475625446	-18.4721369506869	-11.3792837293807	-15.4853123394346	-13.2132069431858	-9.07048166332878	-9.48056357150618	-19.005569150768	-19.0835716627692	-4.05277283335628	-4.75118928088659	-10.8730355991226	-19.7940650455742	-4.22886557884665	-19.0835716627692	-19.2091025448531	-4.99238883262734	-15.8022855523792	-11.3157550441344	-11.9169901044013	-8.9639820420281	-7.17176358890757	-8.00379060724183	-19.7299347081545	-5.13950020976609	-3.58919175059926	-8.88806274589601	-17.7777632332451	-11.8100350519841	-6.62139604721817	-17.6989078125339
CSM5MCUK_P	-10.7722017595804	-18.6387868200963	-15.9867101235166	-18.2993003538247	-10.7474370753836	-6.36350557877156	-10.3620926675465	-8.33235307430646	-19.0835716627692	-8.73392183531898	-19.9315685693242	-6.47188081308463	-18.346606068603	-20.1660338229612	-5.25096180436444	-5.3068359300842	-4.60538488938732	-11.0763886225078	-5.64675169704872	-2.65916659245018	-9.29939125229307	-7.02210670885527	-2.90967768744703	-18.9315685693242	-6.74222272370115	-18.9315685693242	-18.4461417421539	-8.36090641623325	-16.5740165647061	-6.60178624336112	-4.09074639799107	-19.7299347081545	-17.9867101235166	-7.10045929396715	-3.0422190935883	-6.37438012611647	-18.8959446595935	-19.2534966642115	-11.4345151247791	-14.9406137089272	-19.2993003538247	-14.7496709262158	-18.0440432985826	-18.8272319095094	-19.6685341634904	-12.4919454317671	-4.84903278714881	-13.0673824246699	-4.24095668801476	-19.5530569460704	-19.0440432985826	-19.4986091620481	-19.005569150768	-9.970697805528	-10.2651670149804	-12.0440432985826	-10.7706887074849	-18.4721369506869	-7.05599198310937	-7.10525843239989	-19.0440432985826	-10.2680104651069	-21.9315685693242	-7.59751880172459	-12.1222827591253	-2.80143041329819	-18.7299347081545	-19.2091025448531	-9.82474393922849	-4.6989527775498	-12.0434341809713	-19.2091025448531	-17.2993003538247	-16.0246779737157	-19.2993003538247	-13.3183316146078	-12.5970718009338	-13.5341078432695	-9.83235227768135	-6.41963064983633	-9.72272457858956	-14.3800525516962	-20.6685341634904	-8.82782179459446	-12.7017884025908	-19.1660338229612	-17.6989078125339
MSM5LLFU_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-4.54623865159844	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-1.92375287265875	-1.12483645715233	-5.99474662483179	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-7.58854945645641	-19.6096404744368	-19.2993003538247	-11.4647783315211	-18.0440432985826	-18.8272319095094	-14.7777632332451	-12.2733570865724	-19.395515669084	-19.005569150768	-18.8272319095094	-19.5530569460704	-19.0440432985826	-6.6699878050145	-6.82242352127376	-9.05121976116815	-7.29955033839505	-18.5530569460704	-6.9749201626557	-18.4721369506869	-18.6685341634904	-11.7833462289372	-3.40216394341306	-10.6184587930283	-21.9315685693242	-19.005569150768	-19.0835716627692	-4.40721969174184	-18.7299347081545	-19.2091025448531	-19.7940650455742	-9.4121288823292	-19.0835716627692	-19.2091025448531	-5.86870448403436	-19.2993003538247	-19.2993003538247	-10.939196662314	-11.2884339074669	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-10.6433946012119	-11.4981917759491	-17.7777632332451	-8.14093498314521	-19.1660338229612	-6.63551273124539
CSM5MCUC_P	-13.5495930907669	-18.6387868200963	-8.78684660462038	-18.2993003538247	-11.7157929163039	-4.59824197903849	-6.08060041834174	-8.23312434032706	-19.0835716627692	-9.81288699746311	-8.17476209015855	-13.0258807207973	-18.346606068603	-20.1660338229612	-4.63286515306311	-17.8441057280738	-1.73292689733377	-13.9820336363072	-2.72741776293038	-3.35085363677517	-17.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-7.69480690575259	-18.4461417421539	-4.59281477982051	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-5.1009097734052	-19.4986091620481	-12.4623337756565	-18.9315685693242	-5.19016478648507	-19.2534966642115	-6.15118259363072	-12.0538243193752	-7.51100300781725	-13.9092007562957	-6.88615017229338	-18.8272319095094	-19.6685341634904	-8.20782231134917	-12.6168720436679	-12.7368117149019	-5.23875149667968	-14.8959446595935	-19.0440432985826	-19.4986091620481	-8.54910665242311	-18.4461417421539	-9.10756451839102	-18.5530569460704	-13.9961088215189	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-9.11602516085958	-21.9315685693242	-4.29368995187601	-19.0835716627692	-7.16429448837278	-18.7299347081545	-19.2091025448531	-9.85635685797593	-5.27720665204366	-14.1633842445472	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.6610396269435	-8.15896532030369	-15.7858911141285	-19.7299347081545	-7.18904859766288	-16.3647534153133	-13.9248217368836	-17.7777632332451	-18.5530569460704	-4.42623150096465	-17.6989078125339
CSM5FZ46_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-14.1242136472666	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-1.47843058934901	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-2.20688153071877	-19.6685341634904	-1.87452875054358	-6.03246659540641	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-12.6268750118532	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-10.3586789009036	-19.6096404744368	-5.01849217376936	-20.005569150768	-18.0440432985826	-10.6392469365221	-19.6685341634904	-18.6685341634904	-19.395515669084	-19.005569150768	-7.81016456363564	-19.5530569460704	-19.0440432985826	-19.4986091620481	-19.005569150768	-19.4461417421539	-14.8806316040989	-18.5530569460704	-9.81197894858305	-18.4721369506869	-10.1808615830992	-20.2534966642115	-19.0440432985826	-18.7299347081545	-12.308784603168	-19.005569150768	-11.2412213193554	-11.5881607470264	-18.7299347081545	-19.2091025448531	-19.7940650455742	-16.5740165647061	-19.0835716627692	-19.2091025448531	-6.75167502567577	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-5.34857985280344	-9.17234614293967	-17.7777632332451	-18.5530569460704	-19.1660338229612	-8.50776982605739
HSM5MD87_P	-19.395515669084	-10.4546198960782	-6.32258611386574	-14.2676547272082	-9.53849993848841	-3.8325351908891	-18.3708536148497	-5.95172363152457	-19.0835716627692	-19.5530569460704	-19.9315685693242	-7.97080638088391	-18.346606068603	-20.1660338229612	-3.04376488088953	-17.8441057280738	-3.51817037657403	-19.7299347081545	-3.21399923864107	-13.7676673555096	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-6.38972175398848	-18.4461417421539	-3.51679085602961	-16.5740165647061	-17.9497159160344	-19.7299347081545	-10.5000709650661	-17.9867101235166	-19.4986091620481	-18.58107132224	-7.58555354966499	-18.8959446595935	-8.39139208645669	-11.4538103028803	-19.6096404744368	-19.2993003538247	-20.005569150768	-12.5444128516612	-18.8272319095094	-15.8526172279294	-8.32368347954739	-19.395515669084	-16.1449722074334	-4.7937008635587	-7.80090148688572	-19.0440432985826	-4.87647258437456	-11.5353919510898	-13.1955049414524	-9.96910630504572	-9.54559834797037	-9.15620520559309	-12.7899722909404	-18.6685341634904	-10.2848298710163	-19.0440432985826	-10.2448929684145	-7.2379944951894	-8.21693666723199	-19.0835716627692	-1.83053673485252	-18.7299347081545	-19.2091025448531	-8.13018353964279	-5.4474065162872	-19.0835716627692	-19.2091025448531	-6.67422492752434	-10.4805635715062	-12.0986785551594	-8.25098927354392	-8.72864891089769	-7.39743594076682	-9.31456034167221	-19.7299347081545	-9.8669605162824	-6.10724621832555	-20.6685341634904	-17.7777632332451	-9.76201931864343	-19.1660338229612	-17.6989078125339
HSM5MD8P_P	-10.0647532964625	-9.69699060953961	-9.68292937533953	-18.2993003538247	-10.7385361008814	-4.52674632181938	-18.3708536148497	-7.93495385450881	-10.6687689962476	-12.45017274517	-19.9315685693242	-10.9020052548915	-18.346606068603	-20.1660338229612	-9.51572119032865	-17.8441057280738	-6.17013161016571	-6.52918266633466	-7.83950519857441	-4.95713157202863	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-5.86091090793607	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-0.819538931024368	-13.2380816118248	-7.02178796616343	-4.07531327163692	-18.9315685693242	-18.8959446595935	-19.2534966642115	-12.6610396269435	-17.7940650455742	-19.2993003538247	-12.5162493211838	-5.09652482146733	-18.8272319095094	-13.3831319446281	-13.8611792414328	-8.39328262002005	-11.5132942754436	-18.8272319095094	-12.7546474576798	-19.0440432985826	-10.4871748162576	-9.46294452640616	-10.6772485343683	-10.3353788131798	-18.5530569460704	-10.1987227869816	-18.4721369506869	-13.3376172853758	-20.2534966642115	-19.0440432985826	-18.7299347081545	-9.11075138746001	-8.37702768037999	-19.0835716627692	-3.52042505457103	-18.7299347081545	-19.2091025448531	-19.7940650455742	-7.9454776679733	-19.0835716627692	-19.2091025448531	-3.69696628641877	-19.2993003538247	-16.4080066132672	-12.5470006461503	-10.1995707826804	-6.89472528951958	-19.6685341634904	-14.6024449730326	-7.96845574234872	-12.7686737699494	-20.6685341634904	-17.7777632332451	-10.832220758921	-7.85669122538209	-13.1139453118127
ESM5ME9G_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-3.4036624717346	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.73299499560855	-17.8441057280738	-14.6610396269435	-14.8697923717375	-13.5053038146221	-1.19486276114225	-10.8552874027447	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-5.12898152518621	-18.4461417421539	-18.346606068603	-5.64526350361663	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-11.6033424505364	-19.6685341634904	-18.6685341634904	-10.9042154353941	-19.005569150768	-6.13849366766141	-19.5530569460704	-19.0440432985826	-19.4986091620481	-19.005569150768	-10.9069829310459	-14.8806316040989	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-13.8590339696012	-4.64710229605901	-7.86154828150106	-21.9315685693242	-19.005569150768	-19.0835716627692	-2.97748588291771	-18.7299347081545	-19.2091025448531	-19.7940650455742	-10.0040868789424	-19.0835716627692	-19.2091025448531	-4.55692299968132	-13.4655941048201	-19.2993003538247	-8.69980737923373	-9.34070086674005	-19.346606068603	-9.76879962113287	-19.7299347081545	-8.56508242177429	-10.9631897679536	-8.59227526914408	-17.7777632332451	-9.72492046187634	-19.1660338229612	-4.5903625028907
ESM5MEA7_P	-19.395515669084	-18.6387868200963	-10.5795251435287	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-6.67186943441924	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-3.92355145415768	-17.8441057280738	-2.53930985115126	-11.7022690606132	-6.25464183511774	-3.90991187499533	-9.03387434714037	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-15.4461417421539	-18.4461417421539	-18.346606068603	-10.3974602643924	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-12.9531441038833	-8.43806333128568	-18.9315685693242	-18.8959446595935	-9.63121600899595	-19.7299347081545	-12.0313055257552	-8.76283378117865	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-19.395515669084	-19.005569150768	-18.8272319095094	-11.2658773522872	-19.0440432985826	-19.4986091620481	-3.80289955297799	-19.4461417421539	-6.73607332281506	-18.5530569460704	-7.50328691989471	-18.4721369506869	-18.6685341634904	-20.2534966642115	-19.0440432985826	-18.7299347081545	-21.9315685693242	-12.7899722909404	-19.0835716627692	-3.2950005883597	-18.7299347081545	-19.2091025448531	-19.7940650455742	-3.04128053895803	-6.06513963260301	-10.177349136189	-17.2993003538247	-8.08349339367706	-9.48655372345575	-6.37022095071443	-3.78563244431938	-19.346606068603	-19.6685341634904	-19.7299347081545	-18.0440432985826	-2.8530945760475	-20.6685341634904	-17.7777632332451	-5.91656303560334	-19.1660338229612	-17.6989078125339
HSM5MD4B_P	-19.395515669084	-18.6387868200963	-10.3220204303247	-12.7596412149707	-14.2478721150177	-18.9680944453493	-18.3708536148497	-19.5530569460704	-19.0835716627692	-19.5530569460704	-19.9315685693242	-2.56228647217646	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-19.6685341634904	-15.9588759153199	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-2.44712326155253	-18.4461417421539	-18.346606068603	-3.35925914540486	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-18.8959446595935	-9.91114415412374	-11.3161228440194	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-14.1165055521313	-9.9814501398216	-9.75228146467817	-19.005569150768	-6.37947589655256	-19.5530569460704	-19.0440432985826	-19.4986091620481	-13.8806316040989	-19.4461417421539	-14.8806316040989	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-9.73508938754017	-5.67899182986908	-5.13790430238721	-21.9315685693242	-19.005569150768	-12.4615198433128	-1.9847879149315	-12.5375346739564	-19.2091025448531	-10.4503745912761	-7.90190173571227	-19.0835716627692	-19.2091025448531	-7.29084914040198	-11.3916343241524	-8.67778016396744	-6.92349015845592	-5.8446113566358	-19.346606068603	-19.6685341634904	-5.6856371162117	-18.0440432985826	-11.3560293224896	-11.3792837293807	-12.3249782889536	-4.88974688411404	-9.70371199626368	-17.6989078125339
MSM5LLH8_P	-19.395515669084	-18.6387868200963	-18.1242136472666	-18.2993003538247	-18.4461417421539	-7.14611610116563	-10.3157550441344	-8.65404868268282	-19.0835716627692	-10.8542187397026	-19.9315685693242	-9.30403468485138	-10.8393399849374	-20.1660338229612	-8.13658418520353	-17.8441057280738	-13.5255762096483	-8.94608237021954	-4.69901648038808	-5.45976001340135	-9.86615243464763	-9.35792138183085	-6.45688664231765	-18.9315685693242	-7.84473571867869	-13.266232652139	-18.4461417421539	-7.7324483818107	-16.5740165647061	-17.9497159160344	-12.228357101933	-0.387187044773388	-10.599755885505	-13.4770636317668	-11.2542012771881	-7.65448462562815	-18.8959446595935	-19.2534966642115	-19.7299347081545	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-18.8272319095094	-19.6685341634904	-18.6685341634904	-9.05997130371032	-19.005569150768	-14.7299347081545	-14.1475881556404	-19.0440432985826	-19.4986091620481	-19.005569150768	-11.9560071630506	-11.0889039474992	-18.5530569460704	-12.8579625287492	-18.4721369506869	-14.0031982463052	-13.5444128516612	-19.0440432985826	-8.20615970440734	-21.9315685693242	-10.1387782750231	-11.3613333543496	-4.19901952878199	-8.34999135378766	-19.2091025448531	-19.7940650455742	-5.70604478657502	-19.0835716627692	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.5187870439857	-19.346606068603	-19.6685341634904	-5.34661193895611	-14.1633842445472	-11.9727258940809	-11.3792837293807	-17.7777632332451	-9.4728543779944	-11.5371058747139	-17.6989078125339
MSM5LLGD_P	-19.395515669084	-18.6387868200963	-7.07525976832045	-18.2993003538247	-7.26376955966971	-18.9680944453493	-18.3708536148497	-2.11859536326418	-3.51637808239104	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-14.0562799711015	-9.67772108433677	-1.76124248366127	-5.35698095468327	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-18.346606068603	-15.3831319446281	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-17.6989078125339	-19.2534966642115	-16.5669961370283	-19.6096404744368	-10.6139298455297	-15.7777632332451	-18.0440432985826	-13.2520884698187	-9.46804419605299	-9.12856761760906	-9.4105571049264	-14.4397154729945	-5.26676576603589	-19.5530569460704	-13.009132829091	-19.4986091620481	-19.005569150768	-12.8494195279703	-12.8622530747841	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-20.2534966642115	-7.98714932237564	-18.7299347081545	-21.9315685693242	-7.28904297745702	-19.0835716627692	-1.85448165757367	-15.9136466613269	-19.2091025448531	-11.8162647631721	-7.20707603277779	-19.0835716627692	-19.2091025448531	-6.22428493910891	-19.2993003538247	-19.2993003538247	-15.9315685693242	-14.9773722589373	-19.346606068603	-19.6685341634904	-19.7299347081545	-8.63390712429303	-16.3647534153133	-20.6685341634904	-17.7777632332451	-9.82356692285826	-9.24480543951774	-10.4127187406165
HSM5MD5K_P	-9.95801469051617	-10.9355188418044	-13.6096404744368	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-6.53281151916041	-19.0835716627692	-19.5530569460704	-19.9315685693242	-6.04711182959365	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-19.7299347081545	-6.91842039786941	-6.55767027424868	-13.2591432273527	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-6.86035762767049	-18.4461417421539	-18.346606068603	-5.51066094678041	-17.9497159160344	-19.7299347081545	-0.260862189083599	-17.9867101235166	-8.68518423581392	-5.76143225107741	-18.9315685693242	-18.8959446595935	-19.2534966642115	-10.0627460145492	-19.6096404744368	-19.2993003538247	-20.005569150768	-18.0440432985826	-8.50122056456552	-11.4865537234558	-18.6685341634904	-19.395515669084	-19.005569150768	-7.35744813431443	-19.5530569460704	-19.0440432985826	-19.4986091620481	-8.59316644053579	-19.4461417421539	-7.30862449559385	-18.5530569460704	-18.8272319095094	-8.13885960172574	-18.6685341634904	-20.2534966642115	-19.0440432985826	-18.7299347081545	-21.9315685693242	-8.90449194618379	-19.0835716627692	-6.8654793788664	-18.7299347081545	-19.2091025448531	-19.7940650455742	-16.5740165647061	-19.0835716627692	-19.2091025448531	-5.4774556658455	-19.2993003538247	-19.2993003538247	-18.9680944453493	-19.9315685693242	-9.91657175002953	-10.3477336146087	-19.7299347081545	-10.2614434713589	-7.67721900513388	-10.0224255219843	-17.7777632332451	-13.057509366183	-19.1660338229612	-17.6989078125339
CSM5MCU4_P	-19.395515669084	-18.6387868200963	-19.1242136472666	-18.2993003538247	-18.4461417421539	-18.9680944453493	-18.3708536148497	-0.372060773344997	-19.0835716627692	-19.5530569460704	-19.9315685693242	-19.7940650455742	-18.346606068603	-20.1660338229612	-19.2993003538247	-17.8441057280738	-20.9315685693242	-17.346606068603	-12.8157445918879	-12.5409696637717	-18.1449722074334	-18.4721369506869	-18.1449722074334	-7.28211028492784	-5.34248510999953	-18.9315685693242	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-19.7299347081545	-17.9867101235166	-19.4986091620481	-18.58107132224	-18.9315685693242	-4.39781908551237	-19.2534966642115	-5.49825698456777	-19.6096404744368	-4.79756748323595	-20.005569150768	-18.0440432985826	-18.8272319095094	-7.02261309203471	-12.0568945376884	-7.81489971335706	-19.005569150768	-18.8272319095094	-19.5530569460704	-8.91761786351231	-19.4986091620481	-8.40184521098782	-10.2803374496218	-10.4639630192412	-18.5530569460704	-18.8272319095094	-18.4721369506869	-18.6685341634904	-6.00390170199971	-19.0440432985826	-8.76628468100172	-21.9315685693242	-6.73621174254757	-19.0835716627692	-13.0636721053315	-18.7299347081545	-19.2091025448531	-19.7940650455742	-6.35834743736603	-16.4206066500468	-19.2091025448531	-17.2993003538247	-19.2993003538247	-19.2993003538247	-18.9680944453493	-15.0835716627692	-11.4103607531002	-7.37025675448519	-19.7299347081545	-18.0440432985826	-16.3647534153133	-20.6685341634904	-17.7777632332451	-18.5530569460704	-19.1660338229612	-17.6989078125339
HSM5MD82_P	-6.13639134613499	-7.33481973739641	-6.76688158243714	-18.2993003538247	-8.21693666723199	-4.67564375867855	-18.3708536148497	-8.11882970096524	-7.52342461802631	-11.5478642768501	-18.9315685693242	-9.78017142231974	-18.346606068603	-20.1660338229612	-10.5042557251892	-17.8441057280738	-4.73640401421076	-4.3586700214233	-8.32349860160251	-5.10105831394507	-18.1449722074334	-18.4721369506869	-18.1449722074334	-18.9315685693242	-7.83669913660548	-6.05421732634853	-18.4461417421539	-18.346606068603	-16.5740165647061	-17.9497159160344	-19.7299347081545	-2.35292315747948	-12.6214102513764	-5.21244182755668	-3.66870478036844	-18.9315685693242	-18.8959446595935	-11.8817200198736	-8.18660862762972	-12.4277428313284	-18.2993003538247	-10.871142830547	-5.11859912239213	-14.9181063095176	-10.888814808347	-11.2672990770053	-7.54584095590577	-8.00954172991828	-18.8272319095094	-10.9474349747832	-19.0440432985826	-10.9031099218987	-8.63236055093689	-9.95328712197919	-10.120996934583	-18.5530569460704	-10.4064393181202	-18.4721369506869	-18.6685341634904	-12.9657842846621	-19.0440432985826	-18.7299347081545	-9.54646113937884	-7.29746089099864	-19.0835716627692	-1.90655881390255	-18.7299347081545	-19.2091025448531	-19.7940650455742	-6.51675122463532	-19.0835716627692	-19.2091025448531	-3.25103047829383	-19.2993003538247	-18.2993003538247	-11.823044112546	-11.4861398100859	-7.9978410361357	-18.6096404744368	-19.7299347081545	-8.2328205008288	-7.46975662426534	-9.39969979414662	-17.7777632332451	-11.8147048116333	-9.46906629672691	-17.6989078125339
HSM5MD8A_P	-19.395515669084	-12.477886383452	-7.61441037170888	-9.66806461261857	-6.48458869173313	-3.46730043431492	-18.3708536148497	-7.13898160037626	-4.41789956554514	-19.5530569460704	-5.57544677304616	-5.93660529839652	-18.346606068603	-20.1660338229612	-3.82255414988519	-17.8441057280738	-6.83309229418964	-6.03995572168788	-5.5833245293464	-5.17908338343999	-11.6006516912096	-18.4721369506869	-18.1449722074334	-18.9315685693242	-10.5518653075233	-18.9315685693242	-18.4461417421539	-4.10804956367238	-16.5740165647061	-11.266232652139	-9.35055634108326	-19.7299347081545	-10.1094757949446	-5.66782256015256	-9.59886063568357	-18.9315685693242	-18.8959446595935	-11.7722017595804	-11.1062917392693	-19.6096404744368	-19.2993003538247	-11.1316394185989	-6.49493509721273	-8.71149259833987	-19.6685341634904	-10.7432269933134	-11.7061201007134	-11.0590475847325	-4.30532338081995	-19.5530569460704	-11.2325167253073	-6.02147866558729	-6.7137471526171	-10.9155960613506	-2.88316684273593	-8.73195756486669	-10.1518492141808	-7.80541263133199	-4.43788821505788	-3.70313126659635	-7.61229160676543	-4.5911029642373	-21.9315685693242	-7.80851416032688	-13.5409696637717	-9.22524523604874	-13.7046747557528	-19.2091025448531	-19.7940650455742	-4.71915578139761	-11.2005890358983	-19.2091025448531	-7.15851180467661	-11.1917879595509	-10.4906994017133	-8.52233676273873	-8.8005476368009	-9.07654439587526	-10.0106202970451	-19.7299347081545	-7.21117466163645	-6.26702128627513	-20.6685341634904	-17.7777632332451	-7.81415273302813	-12.0525980591731	-17.6989078125339
