feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
PSM7J1BB	-6.37438506006084	-5.70605491702264	-5.53616199305467	-5.51042785886974	-5.73913480572472	-5.54380012108323	-5.9894822314179	-4.86139536493179	-5.68043429479337	-5.75029648666585	-5.74483479907852	-5.5103202307817	-6.36273023627983	-5.04687041161301	-5.61383295209521	-5.64167455018676	-5.55457416243464	-5.71499966696842	-5.59673323432093	-6.27624984159379	-5.35784480162758	-5.39675798790255	-5.39951456896496	-5.45667680949586	-5.45328067935793	-5.70053812252765	-5.51778539817439	-5.37325911494944	-5.67778224891532	-5.45328067935793	-5.54748037131783	-5.54003671519085	-5.47283986094923	-5.42272611412653	-5.48983650231983	-6.31323541768722	-5.75475860977921	-6.53877383333755	-5.27858512097662	-5.44916481132742	-5.55297173370551	-7.97289250719109	-5.73896554718893	-6.43919579390368	-5.92347836562003	-5.35784480162758	-5.72816750977548	-5.45539755240946	-6.30454546642561	-5.47407392121199
PSM7J1BD	-6.23425353522563	-5.71142740838657	-5.62305089694664	-5.46706149715852	-5.61061801407369	-5.63239502640982	-6.24770733694992	-4.8852524841334	-5.60653104354165	-5.65767920559317	-5.6217063837206	-5.4750907382175	-6.29016836388238	-5.40897588875491	-5.52826162584157	-5.60478956572654	-5.49985037955044	-5.58779418511471	-5.50933306742407	-6.43361762754014	-5.26493093046962	-5.32199878384967	-5.36629611931123	-5.39141924802226	-5.389934660641	-6.01596157881918	-5.51912017339972	-5.42212762747653	-5.90105010070771	-5.389934660641	-5.46402566456547	-5.49169948244597	-5.4542024089839	-5.38415041380509	-5.50718267857455	-6.30379452679414	-5.68016787963837	-6.89944624000126	-5.23588171667905	-5.4050969690155	-5.80333579571842	-7.98584469773574	-5.62942266577639	-6.48772147476326	-6.14264936654097	-5.26493093046962	-5.76737538172165	-5.44688750845198	-6.1632763575816	-5.5022656934001
PSM7J1BF	-6.16435544747669	-5.68130844687551	-5.47939235197089	-5.52872857886086	-5.70449904450016	-5.53480636043129	-6.29367018853431	-4.87424014702389	-5.63583355476617	-5.68043201970292	-5.68565365654969	-5.45206367376953	-6.48224644266831	-5.28856767101777	-5.55058568365938	-5.56696507559338	-5.58236396926162	-5.67208472003493	-5.49878556955195	-6.22641548187983	-5.36490769627243	-5.35808892721098	-5.44090224592012	-5.40592429120395	-5.42194065133366	-5.85162345362974	-5.56115973880949	-5.33548058138853	-5.82356545624504	-5.42194065133366	-5.46785273603562	-5.48883095829742	-5.41523069023454	-5.50715797598843	-5.4962672505	-6.25308975592958	-5.73271623670012	-7.04405817275292	-5.21521232988989	-5.3831062390285	-5.6703975411742	-7.90579706906494	-5.61059568979587	-6.327691942094	-6.2244699696963	-5.36490769627243	-5.75556215660146	-5.46241011484718	-6.13885432782859	-5.47530345078166
PSM7J1BJ	-5.74313528472322	-5.68287557913631	-5.44097339227524	-5.64606142996768	-5.73615324927263	-5.3960293811421	-5.53613695319046	-5.7051226283366	-5.87795800931081	-6.685866646388	-6.30186317044279	-5.47327116558876	-5.58000732967134	-5.27217839160114	-5.75727955159929	-5.30565431712823	-5.25006952643389	-6.0063447824065	-5.718547128412	-5.93317978470039	-5.64535549664733	-5.95394799381102	-5.27653490588074	-5.34412726596642	-5.41621229969061	-5.35259060590053	-5.7413341028373	-5.47628889129879	-5.71180456715559	-5.41621229969061	-5.43186634774526	-5.46470140207706	-5.47885196333664	-5.504165296794	-5.44862250334698	-6.06373050309093	-5.94794125753835	-5.40460683685741	-5.25995450601388	-5.50473628596395	-5.27320664488217	-7.78801176267975	-5.63918927738054	-6.08173085638414	-5.40148124272061	-5.64535549664733	-6.97656243996271	-5.71566442620648	-6.1986051276431	-5.47741993695242
PSM7J1BL	-5.66626156525066	-5.33928620920137	-5.61073917501681	-6.01606633230268	-6.22308344474272	-5.57197798423698	-5.52932265408539	-9.78241519463995	-6.65979636464363	-5.91492002834027	-6.17012137307506	-5.46432821617876	-5.22723823615765	-4.95247056629179	-5.63955495373322	-5.28978597225177	-5.63905095004296	-6.1673346586468	-5.71825388357869	-5.44690599816729	-5.04411959859774	-5.78945876218301	-4.95943323990734	-5.66529806792188	-5.54295893058425	-5.03741128244837	-5.74003098167847	-5.81078245681599	-6.19830006105546	-5.54295893058425	-5.38649850588222	-5.52739124382298	-5.43784151907251	-5.29596392033542	-5.83356116731027	-6.13375009900622	-5.8895021860451	-5.95240313195392	-5.21844238609783	-5.3848270298349	-4.79479043780013	-7.24397809877675	-5.76757248008077	-6.38315099558428	-5.77374690851014	-5.04411959859774	-6.27857126553849	-6.22417626347295	-6.09937147836482	-5.43211432797426
PSM7J1BN_P	-5.42914406383374	-5.29785238113293	-5.66856366973208	-6.14464284645438	-6.3656932072822	-5.61390967317752	-5.89736382555105	-5.86996435567929	-6.45906186425035	-5.56315205785436	-6.12673749635707	-5.66124128893589	-5.38420802703706	-4.9645241415091	-5.46203608928286	-5.05110874992142	-6.35393406775921	-6.23211498584657	-5.5997712144543	-5.46731216306156	-5.29916896623	-5.71595122352639	-4.83207471808496	-5.18053107218273	-5.22665757332508	-5.41900784724683	-5.69970855170569	-5.81415796382201	-6.12041536172799	-5.22665757332508	-5.5197625643006	-5.66014371358226	-5.62637072801776	-5.36830186957148	-5.70998510750845	-6.11120843686917	-6.21195659654644	-6.47744837130639	-5.20656535584176	-5.48046647368815	-5.28279118337367	-6.78685660066267	-5.66887646566046	-6.20833821052096	-5.92309402253516	-5.29916896623	-6.17536169997316	-6.28741499090511	-6.0576238635718	-5.23939491289465
PSM7J1BP	-5.59342858559031	-5.44103118170107	-5.47826865159346	-5.87713391301832	-6.13331160670948	-5.42072369617947	-5.71290011758933	-5.83284422235607	-6.14028952886445	-5.74354081589339	-6.08119420901035	-5.58910097969188	-5.40991309584962	-4.93155804582188	-5.48351449283191	-5.16649464277783	-5.74584985693775	-6.11941403651239	-5.49529892662119	-5.51555837357916	-5.31602627421188	-5.61001561701597	-5.15909292208256	-5.42349761880324	-5.47438495060491	-5.25861156810776	-5.88267003991664	-5.63401130509484	-6.28128827815209	-5.47438495060491	-5.49668120961867	-5.5912972743574	-5.56156524788985	-5.51650203716399	-5.68728103094575	-6.07658180112956	-6.28043939356108	-5.99847085477292	-5.34556246810916	-5.57758997015056	-5.1438733873128	-6.76563836454044	-5.7004515454007	-6.14657071644159	-5.75689861936795	-5.31602627421188	-6.38664032528586	-6.29517693718648	-5.9733187020063	-5.40523183799047
PSM7J1BR	-5.60248910137026	-5.395054308402	-5.52308046591746	-5.43183307786185	-5.84795413153539	-5.51989620301412	-6.42604787097856	-5.20448212733183	-5.89508939161497	-5.43265430417384	-5.73916766192178	-5.43592465541461	-6.44863815854954	-5.5332229304378	-5.28941442195297	-5.82752088787739	-5.54517914357548	-6.00175684409747	-5.33654288246772	-6.28055755196434	-5.5948790308796	-5.53379513035452	-5.36354855298524	-5.42700727620248	-5.45522821668272	-5.31657101078367	-7.11813604324526	-5.51711776166275	-5.60229047998836	-5.45522821668272	-5.38783207012223	-5.42747383117508	-5.41597640134208	-5.38947776685138	-5.47422849183372	-6.2203945419632	-5.58856141169365	-5.89939582858463	-5.18837382253066	-5.11910867894552	-5.25094402433479	-8.69603499315197	-5.85415639056009	-6.41815227777775	-5.54932678038627	-5.5948790308796	-6.02490934933431	-5.57400462133208	-7.0074459077969	-5.4910859959079
PSM7J1BV	-7.21545712304971	-6.20904538746474	-6.03132232156784	-5.32123827735801	-5.38926546609793	-5.97320026639409	-6.0932551715892	-5.03383038492177	-5.328521854043	-5.52802734506013	-5.44367097741837	-5.21478711102948	-7.23788390371673	-5.51543572619712	-5.23309821774239	-5.72070193725524	-5.21192524614453	-5.40322982506702	-5.31756049140621	-7.6851032848	-5.66264110257317	-5.28020266809969	-5.40845532137336	-5.34039357528712	-5.35428566791731	-5.55004066531022	-5.52066178871443	-5.24402052417406	-6.08016152645732	-5.35428566791731	-5.22291236155372	-5.26296921034995	-5.20883483393486	-5.53058847656399	-5.13079509538156	-6.92496481910594	-5.62288779219226	-7.44869048771934	-5.26695350522411	-5.26871551176199	-5.46726038266879	-8.7250983711193	-6.0384307471581	-7.41180066799008	-6.08799822339318	-5.66264110257317	-5.82931272668871	-5.31599771895891	-6.3839913654599	-5.30925618859508
PSM7J1BX	-6.88142218841378	-6.51891515245797	-5.69540390252323	-5.54121682299846	-5.64663574703326	-5.78680401918146	-5.94304970231605	-5.08217546331815	-5.45097241987829	-5.77399799241073	-5.72185572387256	-5.28353497239118	-6.84843169870471	-5.16511230887384	-5.35137823763018	-6.05471228319383	-5.42271286860336	-5.61302657355771	-5.40204781417312	-6.25722908047642	-5.59332637482955	-5.30860895490208	-5.39371331287435	-5.37882531975546	-5.37231229032672	-5.7731434267978	-5.55796560032827	-5.59462446842092	-5.94812826204028	-5.37231229032672	-5.31181670770416	-5.29720765727096	-5.26286926980337	-5.2534171527367	-5.37274476068721	-6.46407338321658	-5.67130227760121	-6.63321262126691	-5.00558328377358	-5.42737283796203	-5.57967615550645	-7.22005774890279	-5.71827312209877	-6.77579382391827	-5.90848525710319	-5.59332637482955	-5.94933093287528	-5.51593088721388	-6.27618304325491	-5.11811297324102
PSM7J1C2_P	-7.70733075524781	-5.48213306177952	-6.54795166727483	-5.4367937754635	-5.54506727195858	-6.44879544129808	-7.16687459057658	-4.5069507822088	-5.1721156200594	-5.46924603638366	-5.49036755871178	-5.33677891543752	-7.98092155625369	-5.50011978716074	-5.18345908738318	-5.62397994767809	-5.21302969797213	-5.55047139506451	-5.42790567102084	-7.97989406857547	-5.27977189095762	-5.26453056810755	-5.19387834551599	-5.39295732900632	-5.38923697438978	-5.8908533396886	-5.8123242310938	-5.53265458620158	-9.21819069956617	-5.38923697438978	-5.28274646861225	-5.3637426615666	-5.32829386677341	-5.1971496985724	-5.10861899687339	-5.98797662443833	-5.47717135860181	-7.76245664060401	-5.16506604788589	-5.16433636445643	-5.78650454106598	-11.3012913501563	-5.93591320203219	-6.27258928711526	-7.12773088652102	-5.27977189095762	-5.50778856426156	-5.33465297020035	-5.7024948874022	-5.39348298935945
PSM7J1C4	-6.85530672131141	-6.02977289987211	-5.7175871993164	-5.38286866053427	-5.46952427428878	-5.70944926123767	-5.83772860875775	-5.09517322323759	-5.42357755807263	-5.71757270394785	-5.61723131698294	-5.22440805758103	-6.58268531614306	-5.42018540774421	-5.39976570392307	-6.07433153569126	-5.12642192350259	-5.49215600861971	-5.42728882121734	-7.0537820771071	-5.8392299815989	-5.30317313870179	-5.46414860663521	-5.37387682533247	-5.41610415596303	-5.42560957949509	-5.60376620010549	-5.32714401154202	-6.20563573342042	-5.41610415596303	-5.25115744647153	-5.23550596527517	-5.22310847017675	-5.49930283115083	-5.23869031100964	-6.71009082267576	-5.68699862606619	-6.61490413567145	-5.15140689569547	-5.30191747495648	-5.35471194264041	-7.96776334826005	-6.09719436902557	-7.11242722110144	-5.8208525003339	-5.8392299815989	-5.90752313957854	-5.50589367749448	-6.43005331027843	-5.25860435026851
PSM7J1C8	-6.3243125399151	-5.59487975526191	-5.89476060363966	-5.42970029645185	-5.62705588873258	-5.90283830383385	-6.02475900481944	-5.0337812271578	-5.58406513791455	-5.5883983493648	-5.62826687394721	-5.45537541896206	-6.69637252755226	-4.95412745576827	-5.55423842841967	-5.70149676877002	-5.40256136329907	-5.62945765770545	-5.6847728688065	-6.63188164964067	-5.52985671303916	-5.37539983127244	-5.28363566356989	-5.48922392290105	-5.45949998665669	-5.85255096973986	-5.55951918819162	-5.5562452610433	-5.86402116236092	-5.45949998665669	-5.43112357403699	-5.45041896185923	-5.44967749500803	-5.33777790476219	-5.40829167552884	-5.94184021447851	-5.65947076383764	-6.70081184712142	-5.20329759014694	-5.32975946124993	-5.67276586703227	-8.66790124771872	-5.88690903932294	-6.16389641929579	-5.90474833542298	-5.52985671303916	-5.6393215964972	-5.60865943220986	-5.89131097176237	-5.38052045828159
PSM7J1CC	-6.23166890775257	-5.45306503608964	-5.69151142229317	-5.4599260461759	-5.73996673329842	-5.71624268956425	-5.85299858099025	-5.01382414951496	-5.64270640075532	-5.68814636619216	-5.71099714529198	-5.51859961608279	-6.32407966895821	-4.91141520130969	-5.66370623444737	-5.68125562782127	-5.5558908313205	-5.70752149620433	-5.7381686792086	-6.35323988857097	-5.43462258816603	-5.3163845421956	-5.32409625003984	-5.53080096939196	-5.49466702556622	-5.72998055975907	-5.67068563680871	-5.53595762201464	-5.91760257936804	-5.49466702556622	-5.50415051901753	-5.48969590939933	-5.49228334773328	-5.27133336014452	-5.43774378989755	-6.08746242734348	-5.79653728406722	-6.63347188970074	-5.23415940884804	-5.38644872406002	-5.60651099350588	-7.63196590197184	-5.90470861158224	-6.22266125592888	-5.81492426847026	-5.43462258816603	-5.74447539552761	-5.61300913764335	-5.99321562439482	-5.41475519639517
PSM7J1CG	-6.29948751699007	-5.65571897027714	-5.76328179577362	-5.47288548177935	-5.69508752660683	-5.76669047670463	-6.03959631340299	-4.97929526565594	-5.56270401825078	-5.66169283146695	-5.68999336702139	-5.45211269790661	-6.30774992943495	-5.06435773502373	-5.53113716192484	-5.73093551915718	-5.46781173103635	-5.66389997815917	-5.62018931767498	-6.70498223306549	-5.50387564902588	-5.34884204631244	-5.34313601651083	-5.4941420622518	-5.45190419366723	-5.79531854864059	-5.52594837561096	-5.53441835444894	-6.01912538535361	-5.45190419366723	-5.4245200735763	-5.43387047803119	-5.44154757585382	-5.25909685077731	-5.22829470906359	-6.06348037645056	-5.5545622416353	-7.10129804576054	-5.22437660089744	-5.43205421752048	-5.6760253305922	-7.7103857159057	-5.90308590013877	-6.23910550946692	-5.98586510211165	-5.50387564902588	-5.76656946366021	-5.54350103782866	-5.90634280713094	-5.40365023210309
PSM7J1CI	-6.38925000008031	-5.6464518324618	-5.69427441652275	-5.44533561698583	-5.66858086857105	-5.73167683736482	-5.84960360547454	-4.95059251527504	-5.56559716232083	-5.73505355146515	-5.69882234271758	-5.54542422098177	-6.27641571386979	-5.03518894443478	-5.64922706241078	-5.75447659218472	-5.58873055263024	-5.65381891755058	-5.66433302537877	-6.41359406887578	-5.4622639992762	-5.31144034733956	-5.28911246890734	-5.51062983453769	-5.49727558858632	-5.65040594445444	-5.63251420586196	-5.56393487735458	-5.68957663527851	-5.49727558858632	-5.53908299904034	-5.52041121208782	-5.52258697464895	-5.18354744713506	-5.40124771671907	-6.15456951191833	-5.69644833328323	-7.07966682619508	-5.15894587187574	-5.39061191120039	-5.53840354785096	-7.8104703002639	-5.8398854128771	-6.37890748866375	-5.79952337183278	-5.4622639992762	-5.77722676255574	-5.50644045488571	-6.15521077294021	-5.39044160198477
PSM7J1CK_P	-6.34183299731822	-5.89475150720677	-5.75778071637454	-5.42092393001117	-5.64387965202341	-5.72644481872807	-6.02231095420099	-5.38409664653	-5.46746397744597	-5.66108670906928	-5.67909397101071	-5.41374308324734	-6.46012963308791	-5.01941635781321	-5.42490041588986	-5.68636772889093	-5.44959590545678	-5.61010455850614	-5.52548470781722	-6.31943962554732	-5.52775072725199	-5.34373664183374	-5.30786278721064	-5.42876333304895	-5.41395881129916	-5.89952879012358	-5.40564072869308	-5.49437114642671	-5.68131800103259	-5.41395881129916	-5.3856606237853	-5.4055760385049	-5.38028108524312	-5.31384724998358	-5.3987861055928	-6.2974264402264	-5.77843270666131	-7.07520460286824	-5.2243870785275	-5.40586205917017	-5.71335077509921	-7.68280094433751	-5.7961942550516	-6.55120004136528	-5.92035837053535	-5.52775072725199	-5.77354287423881	-5.38839325939102	-6.15733102968532	-5.42132315096597
PSM7J1CS_P	-5.93561000414569	-5.50391270298534	-5.68215478823873	-5.57619430054409	-5.68781690266978	-5.6751778129383	-6.00612420627223	-4.91883651644854	-5.58833868746694	-5.47286033464464	-5.59961890197654	-5.46859186716211	-6.21175399365639	-4.83843343136936	-5.52540281917393	-5.63632377906747	-5.50693678376372	-5.64253627879023	-5.65909411567191	-6.47443145067094	-5.55109997589998	-5.35354837624246	-5.40954875556413	-5.55688679104466	-5.55431841435808	-5.83515891631856	-5.47129433023203	-5.52643822641408	-6.11850781002293	-5.55431841435808	-5.46490836248114	-5.4366341506962	-5.4402893701113	-5.3456676139544	-5.50430603221056	-6.21067432344916	-5.76638201632372	-6.95984736614746	-5.29268246130761	-5.43525960511754	-5.68973957324947	-8.10493331964056	-5.85829154214845	-6.37210598138339	-5.93028241475907	-5.55109997589998	-5.68310021593696	-5.53100925038781	-5.91853494442434	-5.44581469414126
PSM7J1CU	-6.4676438229194	-5.47454263150822	-5.46242270341802	-5.49583824662708	-5.73677453996707	-5.52865459698229	-5.97225223875128	-4.90372761725778	-5.79707560553356	-5.73496080615479	-5.73368475860839	-5.46248455650606	-6.61153152958298	-4.79773027282801	-5.77793719835479	-5.92264718365954	-5.69638057709644	-5.67883062249455	-5.75852426333695	-6.15979830099577	-5.44254981726663	-5.2166918205089	-5.38803533139468	-5.64182561800377	-5.69452528881566	-5.73373993324509	-5.32699282549124	-5.43896290648243	-5.74684999402361	-5.69452528881566	-5.48544485644684	-5.47395155972373	-5.42132556773205	-5.2473805210739	-5.49746848225562	-6.23884290966271	-6.00392331838814	-6.55444894336676	-5.15076512608557	-5.36597934407543	-5.63962250475595	-7.25917014649602	-5.81021546396605	-6.15485738827958	-5.94085307099377	-5.44254981726663	-5.82675067389098	-5.45699534831358	-6.11003454888847	-5.4815536138887
PSM7J1DF	-6.83792414213753	-5.66122265554183	-5.8512666573909	-5.42114295037789	-5.59357106502363	-5.86935096020496	-5.89011941563701	-4.80051875661218	-5.57073520280774	-5.61685062599608	-5.60152615374248	-5.39227807896414	-6.71613850364281	-5.39103268130053	-5.56983249867355	-5.55344562450412	-5.3106811385412	-5.56288139166659	-5.61217751459885	-6.79225574075517	-5.49431339345464	-5.2271514864083	-5.29816099619162	-5.52395807793972	-5.52216426205003	-5.78884234124568	-6.17945313200207	-5.4510092223976	-5.89887822158087	-5.52216426205003	-5.39391409200453	-5.405385425747	-5.3810950349096	-5.30105291014621	-5.47451749996023	-6.0786302297437	-5.81278056210914	-6.43266893614461	-5.20870635898475	-5.29593238469206	-5.66055295748613	-7.72539913120353	-5.89883176305971	-6.32683174244075	-5.84236241812345	-5.49431339345464	-5.71038676845839	-5.56193209039195	-5.84154064194157	-5.32348859596517
PSM7J1DL	-6.74895980180838	-5.67022912391226	-5.84566634175645	-5.3749081859923	-5.62651202055871	-5.85802356503463	-5.8977899198502	-4.59295822970422	-5.5502435048346	-5.6173598172409	-5.6366156127958	-5.3851303734481	-6.63210929578264	-5.22338003277481	-5.53033255288492	-5.59168994065817	-5.4245605040122	-5.61111712573081	-5.54301669784035	-6.69438112164378	-5.57062306896849	-5.33323108249007	-5.27712363872489	-5.52643309159792	-5.54829548154648	-5.81089368766553	-5.79405162418829	-5.47579280423839	-5.76318902944442	-5.54829548154648	-5.38955143324379	-5.41498372463766	-5.36491985109404	-5.23135246172234	-5.43766512144948	-6.31130931962991	-5.67022567376395	-6.56423589811448	-5.28041408055325	-5.38404349086407	-5.6908874831316	-7.98792836060634	-5.83641512801684	-6.61469482332892	-5.82011614309931	-5.57062306896849	-5.78747275026549	-5.54024895034387	-6.09497111678186	-5.40548445659768
PSM7J4EF	-6.17005686168346	-5.46921649173612	-5.72487860492337	-5.62483328394798	-5.66768374937843	-5.81059826119376	-5.82277147423272	-4.59556750824639	-5.88241203664669	-5.90887926879733	-5.82033916681866	-5.50276436139972	-6.48228092831893	-4.96950607980586	-5.72800965350678	-5.69365195416672	-5.74510219314767	-5.85477039875708	-5.76733739664416	-6.15944198040885	-5.56536646695586	-5.36491450843219	-5.2663334082861	-5.46617026061342	-5.4908482595557	-5.71453763202317	-5.56917343984858	-5.42782772637916	-5.5089883549594	-5.4908482595557	-5.47384727457293	-5.51393568718394	-5.51988638790155	-5.50618104752214	-5.49567566394596	-6.1741441653764	-5.60989929237381	-6.64889092201664	-5.18078433591544	-5.29244148346814	-5.55236465941481	-7.60899320517577	-5.7894163927468	-6.39936373397889	-5.75581695180925	-5.56536646695586	-5.84207056016889	-5.51786082289702	-6.04572849506191	-5.43761579731314
PSMA263M	-6.41391840146124	-5.35541621602215	-5.50500958654192	-5.41171865095857	-5.74817834347437	-5.46491657718729	-5.91878018610161	-4.79969505544018	-5.7004103302564	-5.45641995750875	-5.6441213090822	-5.5082284629883	-6.55083243456417	-5.96832431306102	-5.25731311521125	-5.84490124243116	-5.57434085148274	-5.86579222693319	-5.25521030791134	-6.75191604419893	-5.41597389066864	-5.40350966976466	-5.39679037649489	-5.48907606947571	-5.44931561712759	-5.40755568067522	-7.48721384815812	-5.42998146872581	-5.69989061686892	-5.44931561712759	-5.45826595751536	-5.54529371103679	-5.51678546735305	-5.51793874076274	-5.44109296452727	-6.20882041837166	-5.57111056345134	-6.70195103205679	-5.30202915624594	-5.16036918033533	-5.35482554014685	-6.76005591607343	-5.86530140998918	-6.4627504352511	-5.88095365459513	-5.41597389066864	-5.7256668416384	-5.53774612675179	-6.11865883095992	-5.58458381114418
PSMA263S	-6.25529695525422	-5.36519340738994	-5.50201127815875	-5.50077542776736	-5.8131036496263	-5.48539333091768	-5.76892947642147	-4.6570487262609	-5.82271305448569	-5.55282802690654	-5.73823340417695	-5.51980382998716	-6.42028154941281	-5.66975137421142	-5.36564814447348	-5.77631315094198	-5.61266806185636	-5.86827231865571	-5.37946599527913	-6.42825074228298	-5.49270743781545	-5.51174427542112	-5.3820235771006	-5.49521956850684	-5.41388101801139	-5.42974897170311	-7.1641942255039	-5.40809859362026	-5.88685682322865	-5.41388101801139	-5.47245225434501	-5.54972841502243	-5.51022755467546	-5.53815501899619	-5.44742018973221	-6.14814836842852	-5.45339960984452	-6.52513736014222	-5.40906072298192	-5.2485939793848	-5.3876740235023	-6.63208895476769	-5.90425596322522	-6.40861713381864	-5.76667221111425	-5.49270743781545	-5.78661379237512	-5.58646810880208	-6.06546957672426	-5.54963769871005
PSMA263U	-5.79146063167738	-5.24962086966532	-5.51126102102716	-5.66402399942094	-5.95415507196988	-5.53176600197511	-5.73851389723144	-5.02001798057168	-5.9809883784737	-5.55971637804863	-5.83031604646216	-5.53952658874249	-5.71203447628348	-5.15956749984071	-5.55808559975794	-5.35356544503993	-5.70257849956701	-5.98674014216796	-5.52105520088373	-6.22079280503915	-5.46356083653827	-5.65038337343262	-5.30109060480725	-5.42642395386795	-5.44803478555066	-5.42972251526587	-6.66244919390076	-5.53799564631983	-5.84358249385504	-5.44803478555066	-5.47894196080952	-5.59657380885922	-5.51859369565069	-5.58704412851643	-5.58581861064981	-6.20966250750232	-5.67627488681295	-6.64096083533914	-5.35767474963106	-5.35954320903365	-5.35536857669011	-6.64995150815016	-5.63216639197284	-6.44058434608633	-5.70038675337527	-5.46356083653827	-5.83728876511358	-5.75823447731923	-6.08286528267014	-5.52814029297277
PSMA263W	-6.30736774223222	-5.34277338429854	-5.58758590424741	-5.46653979405738	-5.77579101220922	-5.57460878826383	-5.87412742324716	-4.38539387884782	-5.76238707124795	-5.5508643471429	-5.72626107899308	-5.521359235391	-6.33818035643493	-5.54032907127476	-5.37073899762817	-5.88151496019554	-5.57811447214822	-5.86526851834821	-5.33394302907326	-6.60965405092617	-5.42069027099049	-5.46146663020234	-5.43485405088521	-5.58246686771068	-5.56025580385366	-5.42925116391148	-7.19014111945492	-5.46079812812361	-6.00233366275746	-5.56025580385366	-5.4817449196805	-5.53247779693	-5.48513951963665	-5.41361777071142	-5.55610245153273	-6.12321876579641	-5.39899498782932	-6.55864852703712	-5.38439423001685	-5.27242556220676	-5.3990544724001	-7.06851687967864	-6.00372707781905	-6.31782804636979	-5.88569602090694	-5.42069027099049	-5.72762701179284	-5.61200040111948	-5.98007356024999	-5.52500881553411
PSMA264K	-7.41610723120246	-6.46955806109781	-5.53410147736215	-5.34393040716273	-5.5427335287906	-5.59140724929782	-5.96157281715856	-4.99829309328572	-5.36466226859834	-5.62400912448228	-5.62535676550955	-5.34363129400487	-6.76148540555418	-5.37430951931044	-5.42468684132157	-5.66747728126044	-5.44476758861063	-5.47413982196319	-5.45339884011698	-6.25604428036157	-5.46776419141969	-5.25469388124393	-5.36992955896509	-5.48058760120887	-5.51678282249265	-5.80800310136297	-5.45154704453076	-5.34507009791144	-5.7481092238694	-5.51678282249265	-5.36145154880602	-5.31528691075755	-5.33071658343395	-5.34132273241113	-5.37183954903442	-6.44347427158911	-5.57450514507091	-8.31584910862581	-5.22004284522109	-5.39922908534883	-5.64561329693404	-6.75459622942526	-5.92501050874143	-6.69186526847217	-5.93058156745591	-5.46776419141969	-6.11386153673623	-5.32794281445486	-6.5506319355225	-5.4117528700865
