feature	ANAEROFRUCAT.PWY..homolactic.fermentation	ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	ARO.PWY..chorismate.biosynthesis.I	COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	COA.PWY..coenzyme.A.biosynthesis.I	COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	DENOVOPURINE2.PWY..superpathway.of.purine.nucleotides.de.novo.biosynthesis.II	DTDPRHAMSYN.PWY..dTDP.L.rhamnose.biosynthesis.I	HISTSYN.PWY..L.histidine.biosynthesis	PANTO.PWY..phosphopantothenate.biosynthesis.I	PANTOSYN.PWY..pantothenate.and.coenzyme.A.biosynthesis.I	PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	PHOSLIPSYN.PWY..superpathway.of.phospholipid.biosynthesis.I..bacteria.	PWY.1042..glycolysis.IV..plant.cytosol.	PWY.2942..L.lysine.biosynthesis.III	PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	PWY.3841..folate.transformations.II	PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	PWY.5097..L.lysine.biosynthesis.VI	PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	PWY.5667..CDP.diacylglycerol.biosynthesis.I	PWY.5686..UMP.biosynthesis	PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	PWY.6126..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.II	PWY.6151..S.adenosyl.L.methionine.cycle.I	PWY.6163..chorismate.biosynthesis.from.3.dehydroquinate	PWY.6168..flavin.biosynthesis.III..fungi.	PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	PWY.6386..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.II..lysine.containing.	PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	PWY.6609..adenine.and.adenosine.salvage.III	PWY.6700..queuosine.biosynthesis	PWY.6897..thiamin.salvage.II	PWY.7199..pyrimidine.deoxyribonucleosides.salvage	PWY.7208..superpathway.of.pyrimidine.nucleobases.salvage	PWY.7219..adenosine.ribonucleotides.de.novo.biosynthesis	PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis	PWY.7229..superpathway.of.adenosine.nucleotides.de.novo.biosynthesis.I	PWY.7242..D.fructuronate.degradation	PWY.724..superpathway.of.L.lysine..L.threonine.and.L.methionine.biosynthesis.II	PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	PWY.841..superpathway.of.purine.nucleotides.de.novo.biosynthesis.I	PWY0.1319..CDP.diacylglycerol.biosynthesis.II	PYRIDNUCSYN.PWY..NAD.biosynthesis.I..from.aspartate.	RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	THISYN.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.I	TRNA.CHARGING.PWY..tRNA.charging
CSM5MCXR	268.421	396.261	368.568	473.916	392.809	378.296	310.51	568.074	445.847	434.758	416.027	480.675	263.911	516.752	473.636	434.122	499.44	394.525	464.81	215.521	420.198	485.925	499.102	441.705	443.478	362.412	405.392	500.602	337.112	443.478	497.89	480.688	485.378	489.259	517.114	310.807	425.878	225.209	551.898	489.076	407.593	48.8802	361.818	274.004	342.157	420.198	390.771	457.406	341.101	477.958
CSM5MCXT	141.33	313.019	295.123	323.574	268.686	283.983	244.272	634.278	313.331	279.146	274.882	311.33	149.275	416.809	298.739	275.966	324.059	272.356	298.746	174.652	331.964	381.953	377.618	310.032	313.478	293.787	239.766	331.082	285.046	313.478	308.412	314.777	319.849	377.129	300.931	194.013	242.741	135.858	382.591	368.961	326.683	60.014	245.882	166.509	257.382	331.964	282.448	307.078	197.637	327.873
CSM5MCXV	157.585	360.081	368.902	385.342	299.954	349.893	312.917	648.977	354.093	333.896	315.703	381.692	132.948	560.103	361.219	329.538	381.845	304.764	349.054	214.89	385.871	443.338	451.588	395.267	401.173	366.044	313.429	400.846	377.702	401.173	376.099	387.288	388.571	443.662	381.34	256.87	305.108	184.404	466.527	420.878	401.9	76.6421	297.497	228.234	326.422	385.871	338.608	389.138	231.502	400.985
CSM5MCXX_P	149.662	264.896	276.623	311.42	278.685	268.652	245.283	519.504	263.628	267.277	269.38	306.862	137.519	409.648	276.39	259.686	297.724	276.071	278.548	157.096	271.931	334.371	360.872	314.449	327.107	275.895	247.352	302.933	274.501	327.107	304.996	309.16	310.339	358.45	283.318	196.467	240.279	126.036	367.042	334.608	308.902	63.1274	247.34	168.899	260.027	271.931	264.515	291.718	209.008	319.094
CSM5MCXZ_P	120.304	253.887	231.474	267.387	211.425	212.488	184.217	361.606	215.967	202.809	206.644	246.715	150.863	296.86	221.543	219.968	264.494	215.112	217.704	114.528	233.296	291.32	288.05	248.603	248.31	233.826	121.388	245.089	191.869	248.31	248.086	245.817	245.558	302.057	199.715	180.59	154.988	109.95	314.53	300.442	257.822	42.6777	199.647	159.349	192.046	233.296	224.884	199.59	178.194	272.829
CSM5MCY2	169.059	347.183	355.514	421.169	340.986	337.625	298.53	685.902	324.69	322.681	329.04	395.705	149.266	527.091	352.22	337.214	376.799	331.649	351.533	203.836	357.222	434.563	472.429	393.373	389.692	349.189	303.543	393.111	335.45	389.692	388.889	397.068	399.742	484.18	369.16	247.504	291.5	192.887	458.357	407.619	386.677	67.0217	289.559	210.766	316.454	357.222	325.859	365.86	242.967	411.966
CSM5MCY4	250.021	408.818	363.241	483.455	427.281	360.297	351.355	784.273	395.858	428.706	427.482	492.777	247.534	570.816	459.117	421.205	502.531	429.994	445.77	191.776	419.375	520.695	523.364	432.891	415.415	388.56	313.963	466.474	341.9	415.415	495.428	490.893	499.314	551.707	461.281	252.217	414.474	181.068	576.069	517.059	439.194	49.591	358.097	196.014	353.892	419.375	402.965	431.499	310.501	512.1
CSM5MCY8	224.002	353.248	321.821	425.977	362.938	318.07	305.289	688.483	340.688	363.15	361.62	413.652	217.61	512.581	378.728	353.28	452.178	365.084	367.007	175.617	387.362	462.305	464.936	377.931	357.153	341.898	275.371	402.772	319.826	357.153	417.164	413.189	416.658	488.743	399.095	251.743	342.584	175.455	493.539	435.869	381.677	41.1974	318.068	202.342	312.64	387.362	348.942	375.889	280.009	437.734
CSM5MCYI_P	122.483	174.219	171.235	173.797	155.056	167.385	117.772	191.783	158.47	142.398	150.039	177.041	107.352	206.031	133.874	156.52	172.381	159.152	146.619	110.619	167.898	207.176	186.192	153.65	147.722	156.044	165.378	186.298	128.086	147.722	173.989	172.215	174.066	178.556	158.219	102.787	129.24	74.9814	197.735	185.849	169.599	29.2837	137.196	111.391	114.507	167.898	103.75	157.475	106.368	178.757
CSM5MCYM_P	235.972	337.794	372.498	333.901	306.056	357.779	249.424	408.209	360.984	288.803	292.053	368.406	236.14	422.571	303.202	339.826	351.214	312.198	323.849	255.489	356.57	417.898	398.335	358.234	360.253	368.887	341.967	390.76	282.544	360.253	369.77	362.643	371.802	398.047	342.232	224.575	286.382	145.939	423.582	386.217	380.146	118.313	311.512	235.029	248.139	356.57	259.971	334.313	241.551	363.557
CSM5MCYO_P	177.393	272.948	269.107	284.525	243.562	263.034	185.145	374.434	280.124	219.13	225.381	299.128	145.77	382.849	254.746	279.197	273.091	249.019	269.301	201.7	278.68	347.584	311.9	269.892	300.207	247.887	287.327	275.293	237.39	300.207	297.122	304.65	302.721	294.445	267.308	194.398	218.573	113.171	355.02	325.608	267.686	72.8289	238.321	198.894	189.379	278.68	207.756	270.895	175.272	300.221
CSM5MCYQ_P	218.517	337.805	356.437	358.276	332.412	349.147	219.851	325.441	324.924	267.873	285.972	360.139	202.048	436.664	292.58	306.404	355.78	338.538	311.45	224.542	332.462	413.051	366.118	344.185	342.886	331.037	348.226	376.339	273.814	342.886	358.423	355.049	362.417	344.453	338.667	194.223	247.447	130.147	389.873	392.37	342.587	71.8798	299.351	241.884	218.21	332.462	257.895	319.454	190.921	352.13
CSM5MCYS	226.208	365.732	351.85	366.819	306.919	347.116	277.609	827.187	321.268	329.171	319.693	377.735	152.47	500.503	391.333	344.651	352.819	288.727	360.28	221.293	355.776	409.811	341.575	324.915	313.64	279.558	224.846	366.313	202.556	313.64	376.46	350.691	376.027	351.448	345.25	184.676	263.903	201.42	407.23	389.215	317.82	31.9928	314.176	167.905	275.378	355.776	269.494	321.536	153.428	379.015
CSM5MCYU_P	82.3773	239.474	309.521	315.659	226.119	313.976	92.8381	864.829	332.89	312.445	255.728	428.94	215.963	456.905	358.758	223.841	312.36	161.946	354.109	262.003	270.006	448.095	349.032	325.626	387.863	244.892	341.202	315.511	232.994	387.863	428.94	447.425	450.377	448.901	362.335	318.898	241.775	43.0876	536.108	433.175	275.504	37.7972	213.075	306.394	92.7064	270.006	264.128	382.871	133.087	401.996
CSM5MCYW	90.3165	358.325	335.177	441.537	390.205	340.116	401.534	746.668	403.447	399.532	393.408	484.643	101.632	850.954	417.901	233.255	476.89	388.812	383.673	229.533	417.318	526.598	589.131	421.841	412.327	490.406	480.067	409.747	444.741	412.327	465.89	477.068	497.148	580.154	411.159	179.607	400.321	250.603	572.055	528.646	528.562	12.9351	322.605	130.74	402.147	417.318	408.551	443.885	104.52	486.777
CSM5MCZ3	198.885	314.259	356.659	420.255	362.329	341.164	357.008	621.192	383.235	341.832	345.51	450.627	108.463	673.205	362.357	296.641	442.388	365.417	365.675	317.619	337.101	538.052	485.885	368.843	359.374	435.224	368.876	385.444	361.389	359.374	423.766	429.738	449.328	543.329	412.212	241.191	329.067	265.835	547.52	476.215	468.023	15.1931	338.827	214.226	357.876	337.101	324.41	374.315	185.542	478.214
CSM5MCZ5	119.005	362.755	408.612	483.138	439.543	411.314	353.855	867.639	474.595	406.171	418.686	528.99	8.58018	737.131	454.201	307.111	532.15	441.964	477.326	263.539	468.995	553.616	573.689	466.424	446.764	387.992	513.75	492.537	424.776	446.764	510.839	528.458	545.487	617.052	466.385	244.201	382.782	258.384	626.026	556.045	447.398	7.66261	384.605	193.987	360.691	468.995	412.759	502.168	185.72	514.83
CSM5MCZ7	90.3639	241.365	326.87	449.635	399.29	326.796	397.161	782.892	413.799	380.701	387.167	474.564	26.2497	821.877	420.704	193.878	439.476	394.952	398.778	240.706	419.409	529.156	576.764	413.709	399.153	472.118	467.675	436.664	422.576	399.153	451.095	449.628	489.028	593.312	458.867	203.062	382.192	248.49	576.452	523.717	510.608	7.42073	351.101	149.922	398.909	419.409	424.583	429.645	129.984	489.587
CSM5MCZB	229.787	340.655	370.298	504.878	394.87	371.106	258.398	548.557	452.581	431.495	401.643	469.868	266.349	395.055	442.852	444.669	467.424	402.369	428.33	214.444	437.176	458.346	501.361	422.968	411.234	267.517	439.198	477.835	286.064	411.234	485.877	465.507	478.806	491.186	492.032	273.042	391.888	165.685	516.665	461.52	309.222	92.8452	339.329	237.984	283.929	437.176	350.723	461.494	305.409	436.948
CSM5MCZD	288.099	407.249	452.432	470.41	401.995	430.43	286.552	608.759	416.715	364.376	377.334	450.406	188.853	565.948	371.813	369.349	433.47	420.819	407.731	278.936	415.736	535.716	449.545	421.789	419.985	348.362	433.127	464.163	388.809	419.985	450.406	478	464.966	527.719	464.464	279.916	355.362	176.258	562.024	478.624	390.621	98.9648	367.982	294.523	301.352	415.736	313.703	434.317	271.629	482.173
CSM5MCZF	289.964	415.443	434.013	469.105	394.964	416.271	290.287	623.539	413.879	373.593	378.006	442.843	242.569	552.104	390.685	383.376	422.45	407.306	400.694	291.58	406.405	529.337	475.9	459.862	459.187	371.548	417.437	431.558	377.504	459.187	455.792	465.853	461.972	525.396	444.265	294.301	366.743	158.347	523.951	489.383	404.942	109.305	372.936	296.149	300.184	406.405	318.02	430.009	291.82	469.364
CSM5YRY7_P	291.062	416.861	218.384	385.646	365.744	232.633	196.981	838.498	414.428	402.512	378.472	440.859	97.3769	536.881	431.266	406.425	461.834	355.54	416.286	170.083	403.218	444.111	527.181	427.108	440.987	371.096	350.936	399.758	361.343	440.987	454.148	437.948	448.444	465.022	490.462	305.393	411.092	162.459	462.974	453.612	405.418	16.3613	345.647	261.125	199.944	403.218	401.516	439.982	344.374	426.961
CSM67U9B	324.812	456.584	480.63	477.917	386.973	457.172	283.567	601.08	410.008	365.648	376.19	466.57	195.205	627.763	380.081	394.293	461.216	395.579	406.303	240.816	458.113	563.442	460.767	447.451	434.175	344.253	443.548	488.907	380.79	434.175	466.57	486.183	479.59	527.837	469.813	280.533	347.769	181.321	583.513	479.734	388.165	78.313	384.119	325.511	300.109	458.113	348.332	434.033	259.622	498.486
CSM67U9D	295.475	408.255	464.296	489.171	384.376	433.576	273.627	549.894	417.04	334.707	349.527	455.201	208.745	549.358	376.824	380.917	445.326	399.629	392.617	279.63	428.159	564.538	473.218	435.944	430.081	370.767	438.437	467.051	348.855	430.081	461.033	482.816	477.271	523.772	478.377	269.958	340.913	156.817	548.755	489.912	407.912	113.611	365.772	285.088	282.95	428.159	320.95	408.235	254.912	491.725
CSM67U9H_P	82.3961	222.579	223.059	261.39	205.831	238.164	113.78	1071.94	394.827	257.727	221.455	551.209	223.748	552.97	438.002	256.525	289.631	175.775	450.495	214.175	196.139	552.934	522.149	235.228	516.026	138.341	514.919	291.29	250.822	516.026	551.209	560.832	562.671	581.249	469.456	375.122	308.499	80.1266	620.72	553.203	182.485	20.8254	215.571	329.552	126.383	196.139	347.987	534.528	109.3	421.184
CSM67U9H	130.546	310.995	294.973	374.098	279.424	315.384	163.001	1540.29	545.531	382.976	311.425	781.492	296.086	828.999	617.262	316.321	410.961	246.251	619.137	305.036	259.16	773.467	694.578	390.45	715.52	198.895	674.281	414.369	362.012	715.52	783.614	802.172	836.428	754.418	641.319	508.697	399.606	149.403	924.635	764.838	260.242	26.345	261.395	423.104	191.311	259.16	498.185	738.676	154.407	599.404
CSM67U9J	284.612	432.663	296.912	447.338	381.393	300.851	308.287	680.663	425.664	422.781	399.318	449.903	197.724	526.789	458.822	399.987	463.298	379.453	436.008	213.454	418.995	438.989	537.378	427.976	418.127	383.276	450.337	416.474	317.562	418.127	463.822	443.827	462.918	554.917	482.466	326.947	404.66	211.712	532.605	476.959	435.697	20.6478	378.368	296.578	328.211	418.995	375.829	457.721	348.999	450.431
CSM67U9N	174.005	364.243	265.22	330.075	219.014	263.347	230.18	678.298	350.095	299.32	255.896	344.967	188.987	481.53	327.433	281.967	327.655	212.109	336.728	148.299	273.841	295.202	316.901	317.641	319.901	306.133	293.274	341.452	282.272	319.901	368.018	367.056	370.485	312.625	343.173	271.228	270.639	212.084	465.329	375.323	336.758	77.086	227.333	256.646	233.713	273.841	333.847	368.46	238.832	355.586
CSM67U9P_P	31.8096	54.8246	45.144	53.1657	46.1822	44.8075	36.3368	66.6121	62.5748	40.7917	41.0354	50.8771	34.0455	54.8248	51.317	45.8369	61.4313	44.7077	52.73	31.1487	46.0827	52.0307	62.4314	40.5912	50.5604	51.9114	52.2632	50.9691	16.7337	50.5604	51.8839	49.3088	52.5974	64.4733	53.2997	28.7256	58.4354	24.2541	56.4012	65.0256	53.708	16.3038	43.2213	26.1443	35.5712	46.0827	35.6141	42.7743	33.6517	54.574
CSM67U9R_P	190.536	375.424	210.255	340.781	297.814	221.872	193.998	596.771	394.823	320.429	312.068	369.755	114.534	419.11	386.039	289.289	386.351	291.34	364.519	132.822	334.119	383.847	451.959	344.466	378.669	266.059	344.565	316.314	228.486	378.669	382.201	367.759	372.911	435.719	411.906	281.156	313.875	125.045	415.121	391.153	308.677	42.0374	252.863	256.464	205.703	334.119	303.272	358.792	279.156	361.536
CSM67U9T_P	230.788	364.063	262.295	359.679	312.999	269.637	188.576	592.218	370.454	344.115	327.071	373.203	152.287	324.813	397.693	251.678	389.547	307.899	378.212	114.587	384.292	388.713	429.009	348.751	360.013	292.724	246.474	360.881	235.898	360.013	386.623	366.79	376.873	409.406	403.249	276.027	360.231	91.7949	393.232	431.368	313.675	72.5476	228.036	247.382	195.1	384.292	343.175	353.976	297.435	355.716
CSM67U9V_P	161.099	310.232	202.457	300.097	273.249	206.429	235.021	690.02	311.985	276.31	274.161	312.578	96.4993	328.235	295.718	294.486	307.18	273.32	294.618	159.487	296.456	351.492	364.377	284.496	308.208	273.448	192.38	303.029	234.108	308.208	322.686	315.673	316.738	352.296	289.446	213.751	275.141	117.244	345.594	361.251	299.789	53.8772	245.617	180.728	243.907	296.456	286.349	283.064	238.032	325.288
CSM67U9X_P	118.599	306.234	270.377	364.571	309.461	284.084	275.553	550.858	328.729	324.405	317.638	408.129	108.248	590.355	359.301	291.635	396.005	305.623	343.915	145.834	417.004	392.528	453.927	403.486	405.351	401.495	347.964	382.334	368.337	405.351	400.515	413.117	421.876	462.292	403.478	166.12	330.626	108.728	477.694	385.767	431.803	44.9798	228.766	120.422	313.937	417.004	374.908	400.221	175.944	389.674
CSM67UA2	232.213	396.038	336.573	464.786	417.501	340.624	338.847	772.765	440.86	435.536	434.556	477.193	146.431	554.613	462.79	381.12	463.412	394.404	427.204	250.868	436.253	509.92	520.286	476.094	477.958	373.428	373.366	444.12	351.633	477.958	477.938	472.477	477.274	493.427	506.385	292.315	368.504	245.507	516.675	497.477	422.223	8.68737	367.749	235.243	369.398	436.253	429.253	447.555	328.505	479.376
CSM67UAA	333.045	420.301	389.163	313.51	300.012	401.998	294.242	304.442	249.489	248.039	236.182	396.575	354.412	597.061	413.944	406.99	370.678	306.685	418.232	271.963	385.171	384.922	613.889	429.419	443.521	459.24	284.759	371.923	262.068	443.521	411.926	377.678	399.964	552.876	274.421	249.489	254.813	224.639	555.04	370.491	493.67	173.941	372.217	297.671	293.532	385.171	229.105	267.347	266.087	394.631
CSM67UAG	329.893	403.37	409.702	383.606	360.138	423.529	230.008	509.65	281.262	202.735	198.106	406.065	315.577	662.203	462.029	328.145	356.245	363.035	474.901	321.198	437.79	451.843	436.827	422.185	480.408	510.88	405.288	395.56	259.295	480.408	423.868	396.6	403.798	626.179	313.635	199.831	243.242	133.541	541.991	499.016	547.898	141.022	399.069	321.91	223.737	437.79	273.751	273.131	185.261	396.812
CSM67UAI_P	251.875	294.855	256.166	200.951	195.184	261.003	148.835	348.366	167.762	147.736	145.997	229.056	195.037	436.107	295.32	251.183	214.931	187.472	299.951	267.728	237.642	253.337	344.627	277.475	278.814	328.875	241.627	242.811	154.749	278.814	247.742	191.217	232.842	371.914	197.112	121.079	97.0268	90.0289	349.063	312.098	348.816	149.173	275.001	165.995	130.514	237.642	172.837	178.854	135.706	248.472
CSM67UAK	256.504	416.142	310.12	380.202	315.807	312.42	259.169	591.029	355.892	353.868	336.532	380.876	201.379	487.176	369.888	347.436	397.602	307.342	367.83	160.788	381.931	409.668	449.938	371.084	383.911	330.03	282.328	357.599	290.89	383.911	394.099	374.507	385.716	424.021	382.745	267.881	361.185	147.935	409.12	361.955	354.358	55.5409	275.447	239.243	263.872	381.931	320.764	340.873	296.856	372.236
CSM67UAM	268.252	501.303	335.259	435.897	377.594	341.561	312.041	702.736	405.618	418.45	401.395	458.628	270.179	615.211	476.761	407.13	477.472	369.441	471.152	163.098	461.229	471.456	515.543	420.866	417.339	426.356	338.42	443.041	356.995	417.339	467.653	458.747	466.049	481.193	455.071	274.681	430.167	158.345	495.156	515.667	443.692	95.9443	301.206	228.911	315.502	461.229	409.958	407.998	317.964	436.463
CSM67UAO	266.624	448.752	283.141	439.635	393.402	294.383	252.382	712.346	463.473	428.96	407.311	457.553	182.659	441.435	475.871	339.804	490.002	390.424	458.659	122.399	443.196	457.888	496.224	411	416.032	368.14	340.669	423.876	291.739	416.032	473.555	449.973	462.435	441.459	478.653	358.028	481.456	89.6481	476.088	497.339	394.083	71.7137	301.189	329.211	262.06	443.196	406.023	428.656	380.401	431.339
CSM67UAQ	224.508	422.77	261.641	411.195	358.879	274.484	217.641	672.797	428.369	381.966	374.888	416.701	131.803	359.623	438.433	294.428	448.45	351.471	420.594	119.846	461.602	433.338	465.096	377.465	379.771	330.528	279.737	406.993	249.086	379.771	432.615	406.673	422.358	440.131	455.278	339.643	382.862	85.9466	479.838	446.994	341.185	62.2541	253.553	312.48	225.441	461.602	386.233	398.59	345.538	403.605
CSM67UAS	308.098	434.383	350.631	413.313	365.504	356.893	283.981	795.792	439.213	391.915	379.011	442.718	277.943	447.369	447.439	372.515	455.448	365.947	442.548	214.709	461.125	449.619	518.445	409.561	412.801	350.748	364.547	418.479	279.347	412.801	460.211	438.363	455.763	491.409	437.942	348.809	424.013	161.543	481.54	500.189	381.37	39.9252	338.391	337.035	287.881	461.125	386.186	406.45	366.794	434.052
CSM67UAU	229.394	386.732	389.737	470.436	376.057	375.866	342.403	778.067	349.942	321.973	331.309	458.054	155.583	597.959	325.777	384.895	418.603	383.604	359.49	287.484	392.253	540.174	498.059	416.916	411.547	435.072	331.761	427.324	362.753	411.547	458.054	470.449	472.262	559.319	438.735	236.819	349.455	218.399	551.604	499.704	461.808	110.492	338.91	213.277	349.744	392.253	311.305	382.983	254.482	489.568
CSM67UAW	234.853	340.835	348.74	438.056	350.856	341.7	335.399	736.454	302.439	322.527	326.397	449.881	100.662	595.828	334.945	363.862	421.967	357.268	344.281	286.65	366.668	486.27	513.971	426.944	421.299	418.206	305.066	398.271	379.713	421.299	449.881	469.626	458.447	509.567	440.975	243.853	309.966	213.633	563.345	455.065	460.549	87.2696	318.107	203.489	351.726	366.668	321.123	381.877	233.683	485.862
CSM67UAY	214.153	383.038	326.533	436.258	346.253	320.161	321.396	786.254	307.318	336.887	335.525	413.167	176.731	530.535	352.473	379.384	379.022	347.368	364.034	240.732	372.947	472.412	449.565	387.303	389.15	397.23	270.218	395.369	324.821	389.15	413.167	426.637	422.27	455.971	412.393	238.336	321.35	201.535	487.173	433.414	423.715	81.1205	312.289	201.567	329.517	372.947	316.305	347.231	275.202	445.095
CSM67UB1	234.387	321.694	314.969	411.826	338.828	314.162	351.666	902.245	293.481	353.09	346.822	420.798	144.151	541.455	350.308	358.772	405.72	336.641	347.559	227.465	365.403	480.171	482.733	397.423	394.505	414.956	295.969	391.72	363.443	394.505	412.215	428.229	430.397	475.099	387.614	229.507	317.03	184.661	500.097	438.758	448.238	68.9101	310.904	185.056	363.351	365.403	344.229	370.85	262.664	441.958
CSM67UB3	210.909	290.777	310.863	429.968	336.991	313.044	345.992	756.516	302.695	320.042	321.66	444.922	51.0577	578.252	336.576	379.688	425.805	329.7	349.786	233.74	336.813	505.638	478.962	402.044	407.052	405.636	311.666	401.756	361.174	407.052	443.615	453.223	460.273	499.593	419.058	207.58	360.735	250.968	546.235	465.129	447.374	63.2766	305.007	165.541	359.942	336.813	337.978	359.177	225.234	485.444
